,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
2970,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,"An Act To Advance Health Equity, Improve The Well-Being Of All Maine People And Create A Health Trust","An Act To Advance Health<br>Equity, Improve The Well-Being<br>Of All Maine People And Create<br>A Health Trust",2022-04-19,130,c9018f12-dad5-422b-acba-73c115161e59,21/0,0/13
2376,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Improve Consistency Within The Maine Human Rights Act,An Act To Improve Consistency<br>Within The Maine Human Rights<br>Act,2021-06-16,130,3aa90520-3b87-4153-923d-3107b1125448,22/0,0/13
2222,Democratic,-1.0,1.0,-1.0,0,13,20,0,0.0,1.0,-1.0,An Act To Amend The Governor's Emergency Powers,An Act To Amend The Governor's<br>Emergency Powers,2021-06-03,130,41d1c871-df94-4e2d-8537-cd7f91b728b8,20/0,0/13
2960,Democratic,-1.0,1.0,-1.0,0,56,73,0,0.0,1.0,-1.0,An Act To Modify The Reporting Requirements For Major Contributors To Ballot Question Campaigns,An Act To Modify The Reporting<br>Requirements For Major<br>Contributors To Ballot<br>Question Campaigns,2022-03-24,130,5eff8946-21ae-4a2d-9c1f-3a25ec14927e,73/0,0/56
2378,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Require A Majority Vote Of The Legislature For Maine To Join Any Multistate Compact,An Act To Require A Majority<br>Vote Of The Legislature For<br>Maine To Join Any Multistate<br>Compact,2021-06-03,130,327d0d70-189d-4362-aa86-824a5892d801,21/0,0/13
2964,Democratic,-1.0,1.0,-1.0,0,11,18,0,0.0,1.0,-1.0,An Act To Promote Labor Education Through The University Of Maine System,An Act To Promote Labor<br>Education Through The<br>University Of Maine System,2022-04-25,130,f94c6ad4-e172-4ffd-b77f-d398d1468ae4,18/0,0/11
2118,Democratic,-1.0,1.0,-1.0,0,12,22,0,0.0,1.0,-1.0,An Act To Create Culturally Sensitive Treatment And Recovery Halfway Houses For Immigrants Transitioning Out Of The Juvenile Justice System,An Act To Create Culturally<br>Sensitive Treatment And<br>Recovery Halfway Houses For<br>Immigrants Transitioning Out<br>Of The Juvenile Justice System,2021-06-17,130,b09abe1e-0cd1-415e-a5ce-efd5fff81c1d,22/0,0/12
2726,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Establish A Fund To Compensate Unjustly Incarcerated Persons,An Act To Establish A Fund To<br>Compensate Unjustly<br>Incarcerated Persons,2021-06-15,130,1895b485-c2d5-4272-8c81-f067121ad25a,21/0,0/13
3038,Democratic,-1.0,1.0,-1.0,0,57,73,0,0.0,1.0,-1.0,An Act To Update The Designation Of Vietnam War Remembrance Day,An Act To Update The<br>Designation Of Vietnam War<br>Remembrance Day,2022-02-23,130,3211287f-a700-443a-be23-811015bd3ba7,73/0,0/57
3026,Democratic,-1.0,1.0,-1.0,0,13,20,0,0.0,1.0,-1.0,An Act To Increase Funding To Qualifying Municipalities By Sharing Adult Use Marijuana Sales And Excise Tax Revenue,An Act To Increase Funding To<br>Qualifying Municipalities By<br>Sharing Adult Use Marijuana<br>Sales And Excise Tax Revenue,2022-04-15,130,e64175c9-fdb7-466f-8e9f-a7881109a553,20/0,0/13
2122,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Update The Classification Of Service Employees,An Act To Update The<br>Classification Of Service<br>Employees,2021-06-03,130,720a75a9-9522-446d-9ff8-45a84824cb36,21/0,0/13
2154,Democratic,-1.0,1.0,-1.0,0,56,72,0,0.0,1.0,-1.0,An Act To Clarify Funding For The Office Of Affordable Health Care,An Act To Clarify Funding For<br>The Office Of Affordable<br>Health Care,2021-07-19,130,9cb142a9-f9dd-47e7-9684-3fa35aed5a8f,72/0,0/56
2878,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Alleviate The Disproportionate Impact Of Covid-19 And Public Health Outcomes,An Act To Alleviate The<br>Disproportionate Impact Of<br>Covid-19 And Public Health<br>Outcomes,2021-06-08,130,ad65add8-a644-4b12-b036-f3b9da926e5a,22/0,0/13
2150,Democratic,-1.0,1.0,-1.0,0,12,22,0,0.0,1.0,-1.0,An Act To Clarify The Authority Of The Department Of Health And Human Services During A Public Health Emergency,An Act To Clarify The<br>Authority Of The Department Of<br>Health And Human Services<br>During A Public Health<br>Emergency,2021-06-16,130,881ba75a-fe45-4e7b-abfa-c30ae5f5fdc2,22/0,0/12
3076,Democratic,-1.0,1.0,-1.0,0,12,18,0,0.0,1.0,-1.0,"Resolve, To Establish A Pilot Program To Encourage Climate Education In Maine Public Schools","Resolve, To Establish A Pilot<br>Program To Encourage Climate<br>Education In Maine Public<br>Schools",2022-03-09,130,43b261e9-363e-4009-a858-84c9299011f7,18/0,0/12
2240,Democratic,-1.0,1.0,-1.0,0,11,21,0,0.0,1.0,-1.0,An Act Regarding The Issuance Of A Birth Certificate Following A Gender Marker Change,An Act Regarding The Issuance<br>Of A Birth Certificate<br>Following A Gender Marker<br>Change,2021-06-15,130,efac7fc9-a071-4136-b4fb-6ad8fd2a1cba,21/0,0/11
2918,Democratic,-1.0,1.0,-1.0,0,13,19,0,0.0,1.0,-1.0,An Act To Amend The Laws Governing Name Changes,An Act To Amend The Laws<br>Governing Name Changes,2022-03-24,130,035a9d99-d9b3-4a93-ab00-097322e0361e,19/0,0/13
2754,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Implement The Recommendations Of The Right To Know Advisory Committee Concerning Fees Charged For Responding To Public Records Requests,An Act To Implement The<br>Recommendations Of The Right<br>To Know Advisory Committee<br>Concerning Fees Charged For<br>Responding To Public Records<br>Requests,2021-06-14,130,39dc1a31-dced-437a-b9d1-90e99cd12b3a,22/0,0/13
2246,Democratic,-1.0,1.0,-1.0,0,51,65,0,0.0,1.0,-1.0,An Act Regarding Criminal Services For Juveniles,An Act Regarding Criminal<br>Services For Juveniles,2022-04-25,130,5334e171-e7b4-4cbe-80a8-1fdd4ab42035,65/0,0/51
2890,Democratic,-1.0,1.0,-1.0,0,12,20,0,0.0,1.0,-1.0,An Act To Amend The Maine Parentage Act With Regard To Presumed Parentage,An Act To Amend The Maine<br>Parentage Act With Regard To<br>Presumed Parentage,2022-04-05,130,2dc30189-e1bd-4bf9-8c6c-162ee1e7e18b,20/0,0/12
2284,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Ensure Equality In Women's Health Care Access In Maine By Requiring Facilities Providing Abortions To Inform Patients Of Options And Alternatives,An Act To Ensure Equality In<br>Women's Health Care Access In<br>Maine By Requiring Facilities<br>Providing Abortions To Inform<br>Patients Of Options And<br>Alternatives,2021-06-16,130,8997717a-64e8-4387-bf7b-a8c1bcb7318a,22/0,0/13
2210,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act Regarding Probation And Deferred Disposition,An Act Regarding Probation And<br>Deferred Disposition,2021-06-15,130,1f0f3c4c-dffd-431d-9f59-ee231c659a4b,21/0,0/13
3004,Democratic,-1.0,1.0,-1.0,0,12,20,0,0.0,1.0,-1.0,"Resolve, To Review Barriers To Regional Solutions For Housing Choices","Resolve, To Review Barriers To<br>Regional Solutions For Housing<br>Choices",2022-04-05,130,3e9a6f96-8323-4bd9-9cf2-65435b0e2141,20/0,0/12
2268,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Amend The Bail Code,An Act To Amend The Bail Code,2021-06-16,130,820a44d8-4ddf-4c4c-a059-ae0edbe6f52c,22/0,0/13
2904,Democratic,-1.0,1.0,-1.0,0,13,20,0,0.0,1.0,-1.0,An Act To Enact The Maine Psilocybin Services Act,An Act To Enact The Maine<br>Psilocybin Services Act,2022-04-19,130,6c24bb7c-f734-4e61-a7bc-4103fd479e1f,20/0,0/13
2156,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Ensure That Children Receive Behavioral Health Services,An Act To Ensure That Children<br>Receive Behavioral Health<br>Services,2021-06-16,130,90367922-1b1f-4065-85b8-49995b9f3301,21/0,0/13
2902,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Amend The Laws Governing Unemployment Compensation,An Act To Amend The Laws<br>Governing Unemployment<br>Compensation,2021-06-14,130,d2fe822c-f895-4395-98c8-6fbd0cf6da9c,21/0,0/13
2272,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Restore Short-Term Health Insurance,An Act To Restore Short-Term<br>Health Insurance,2021-04-28,130,783be3c8-cf6a-486d-a914-522ba228bcc7,22/0,0/13
2274,Democratic,-1.0,1.0,-1.0,0,57,73,0,0.0,1.0,-1.0,An Act To Exempt Nonprofit Agricultural Membership Organizations From Insurance Requirements,An Act To Exempt Nonprofit<br>Agricultural Membership<br>Organizations From Insurance<br>Requirements,2022-03-24,130,4a5ef1ff-1658-4683-b2b6-128400fed73c,73/0,0/57
2392,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act Regarding The Board Of Occupational Safety And Health,An Act Regarding The Board Of<br>Occupational Safety And Health,2021-04-28,130,2ea5b204-6d9b-4e38-8655-afcecf225b13,22/0,0/13
2742,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Strengthen The Ability Of Public Employers And Unions To Negotiate,An Act To Strengthen The<br>Ability Of Public Employers<br>And Unions To Negotiate,2021-06-14,130,6bc41cea-708c-4f86-909b-9a694f998b17,22/0,0/13
2422,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Increase Protections For Option Contracts For The Purchase Of Real Property Or Rent-To-Own Real Property,An Act To Increase Protections<br>For Option Contracts For The<br>Purchase Of Real Property Or<br>Rent-To-Own Real Property,2021-06-17,130,4928c39d-7e92-4d3f-8657-77aa1b919747,22/0,0/13
2136,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Update The Maine Parentage Act,An Act To Update The Maine<br>Parentage Act,2021-06-02,130,90a931a5-5d7a-43af-b41f-860e9646ab02,21/0,0/13
2578,Democratic,-0.9620253164556962,0.9620253164556962,-0.9620253164556962,0,54,76,3,0.0,0.9620253164556962,-0.9620253164556962,An Act To Encourage Charitable Giving,An Act To Encourage Charitable<br>Giving,2021-06-02,130,641585eb-c79e-4384-9640-3441a93e976b,76/3,0/54
2232,Democratic,-0.9707936507936508,0.9866666666666667,-0.9707936507936508,1,62,74,1,0.015873015873015872,0.9866666666666667,-0.9707936507936508,An Act To Address Funding For Maine Clean Elections,An Act To Address Funding For<br>Maine Clean Elections,2021-06-08,130,0de9c271-b566-4fb2-a96c-d498933c0e54,74/1,1/62
1982,Democratic,-0.9697716077026421,0.987012987012987,-0.9697716077026421,1,57,76,1,0.017241379310344827,0.987012987012987,-0.9697716077026421,An Act Regarding The Parental Right To Direct The Health Care Of Children,An Act Regarding The Parental<br>Right To Direct The Health<br>Care Of Children,2021-06-16,130,56aa5e9e-f3e1-47ec-a7ba-6533774c9428,76/1,1/57
2432,Democratic,-0.9666048237476809,0.987012987012987,-0.9666048237476809,1,48,76,1,0.02040816326530612,0.987012987012987,-0.9666048237476809,An Act To Increase High School Graduation Rates For Students Experiencing Education Disruption,An Act To Increase High School<br>Graduation Rates For Students<br>Experiencing Education<br>Disruption,2021-06-14,130,719281e5-b83c-4936-9d89-cc4aebc90bc5,76/1,1/48
2016,Democratic,-0.9707051684452814,0.9876543209876543,-0.9707051684452814,1,58,80,1,0.01694915254237288,0.9876543209876543,-0.9707051684452814,An Act To Maintain The Integrity Of The Individual And Small Group Health Insurance Markets,An Act To Maintain The<br>Integrity Of The Individual<br>And Small Group Health<br>Insurance Markets,2021-04-28,130,26e1ce99-7dc3-4f6a-b03c-3d276bde02cb,80/1,1/58
2398,Democratic,-1.0,1.0,-1.0,0,12,22,0,0.0,1.0,-1.0,An Act To Amend The Laws Governing Retirement Benefit Reductions For Corrections Officers Currently Included In The 1998 Special Plan,An Act To Amend The Laws<br>Governing Retirement Benefit<br>Reductions For Corrections<br>Officers Currently Included In<br>The 1998 Special Plan,2021-05-19,130,c14ed1a6-4938-4d6c-9f64-f68cbf91521b,22/0,0/12
2712,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Bring Gender Parity To Corporate Boards,An Act To Bring Gender Parity<br>To Corporate Boards,2021-06-15,130,404c6c6c-5cfd-4839-a1a7-bfdd774a1dfd,21/0,0/13
2840,Democratic,-0.970357454228422,0.9864864864864865,-0.970357454228422,1,61,73,1,0.016129032258064516,0.9864864864864865,-0.970357454228422,An Act To Strengthen The Individualized Education Program Process,An Act To Strengthen The<br>Individualized Education<br>Program Process,2021-06-30,130,ab378ff9-040a-4cba-b62d-a72d4e4ce830,73/1,1/61
2682,Democratic,-1.0,1.0,-1.0,0,12,22,0,0.0,1.0,-1.0,"Resolve, To Study Best Practices And Different Area Needs For Development Of Affordable Homes And Expanding Home Ownership In Maine Communities","Resolve, To Study Best<br>Practices And Different Area<br>Needs For Development Of<br>Affordable Homes And Expanding<br>Home Ownership In Maine<br>Communities",2021-06-10,130,c70f288c-36d4-442b-926a-bcc09d1aea2a,22/0,0/12
1976,Democratic,-0.9667713239141811,0.9871794871794872,-0.9667713239141811,1,48,77,1,0.02040816326530612,0.9871794871794872,-0.9667713239141811,"Resolution, Proposing An Amendment To The Constitution Of Maine To Establish A Right To A Healthy Environment","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Establish A Right<br>To A Healthy Environment",2021-04-28,130,34cae037-fe71-46e7-bca2-f6459459f1f7,77/1,1/48
2116,Democratic,-1.0,1.0,-1.0,0,12,22,0,0.0,1.0,-1.0,An Act To Strengthen Maine's Election Laws By Requiring Photographic Identification For The Purpose Of Voting,An Act To Strengthen Maine's<br>Election Laws By Requiring<br>Photographic Identification<br>For The Purpose Of Voting,2021-06-08,130,e838d988-5854-467a-840b-3fc974c7c1f2,22/0,0/12
2252,Democratic,-0.9703463203463203,0.987012987012987,-0.9703463203463203,1,59,76,1,0.016666666666666666,0.987012987012987,-0.9703463203463203,An Act To Change The Standard For Assessing Risk Of Serious Harm,An Act To Change The Standard<br>For Assessing Risk Of Serious<br>Harm,2021-06-14,130,3ae73507-931d-4151-8207-84743b8ebad8,76/1,1/59
2632,Democratic,-0.9703926196095259,0.9873417721518988,-0.9703926196095259,1,58,78,1,0.01694915254237288,0.9873417721518988,-0.9703926196095259,"Resolution, Proposing An Amendment To The Constitution Of Maine To Allow The Citizens Of The State To Elect The Secretary Of State, Treasurer Of State And Attorney General","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Allow The Citizens<br>Of The State To Elect The<br>Secretary Of State, Treasurer<br>Of State And Attorney General",2021-06-15,130,a1971ae8-a89c-455b-bbe2-92978cdf16fe,78/1,1/58
2700,Democratic,-1.0,1.0,-1.0,0,12,20,0,0.0,1.0,-1.0,An Act To Allow Employers To Shop For Competitive Health Plan Options,An Act To Allow Employers To<br>Shop For Competitive Health<br>Plan Options,2021-06-09,130,ae4baafd-a1e0-4e59-a1d4-7aa6dc22ec46,20/0,0/12
2692,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act Regarding Civil Mental Health Evaluations Of Former Criminal Defendants,An Act Regarding Civil Mental<br>Health Evaluations Of Former<br>Criminal Defendants,2021-06-15,130,d1d9037b-d7aa-4a40-aef6-b0184367f924,21/0,0/13
2120,Democratic,-0.969600725952813,0.9868421052631579,-0.969600725952813,1,57,75,1,0.017241379310344827,0.9868421052631579,-0.969600725952813,An Act Relating To Fair Chance In Employment,An Act Relating To Fair Chance<br>In Employment,2021-06-30,130,00278376-ece8-4e75-ac69-15a5258b0476,75/1,1/57
2308,Democratic,-0.9694846292947559,0.9873417721518988,-0.9694846292947559,1,55,78,1,0.017857142857142856,0.9873417721518988,-0.9694846292947559,An Act To Facilitate The Recycling Of Clean Energy Equipment,An Act To Facilitate The<br>Recycling Of Clean Energy<br>Equipment,2021-06-15,130,56448c5f-07eb-4ae9-b8d3-c4fbca6b6f3e,78/1,1/55
2898,Democratic,-0.9701104613385314,0.9876543209876543,-0.9701104613385314,1,56,80,1,0.017543859649122806,0.9876543209876543,-0.9701104613385314,An Act To Ensure The Right To Work Without Payment Of Dues Or Fees To A Labor Union,An Act To Ensure The Right To<br>Work Without Payment Of Dues<br>Or Fees To A Labor Union,2021-04-28,130,c6f1b5b9-c1cc-4dc5-b2f2-e5007a75cd06,80/1,1/56
2340,Democratic,-0.9655172413793104,1.0,-0.9655172413793104,2,56,77,0,0.034482758620689655,1.0,-0.9655172413793104,"An Act To Provide Funding To Support The Permanent Commission On The Status Of Racial, Indigenous And Maine Tribal Populations","An Act To Provide Funding To<br>Support The Permanent<br>Commission On The Status Of<br>Racial, Indigenous And Maine<br>Tribal Populations",2021-06-16,130,92e1af6f-b681-4b84-9d53-c21fe0657174,77/0,2/56
2546,Democratic,-0.9642857142857143,1.0,-0.9642857142857143,2,54,75,0,0.03571428571428571,1.0,-0.9642857142857143,An Act To Extend Family Medical Leave To Hourly School Employees,An Act To Extend Family<br>Medical Leave To Hourly School<br>Employees,2021-06-17,130,4176a1f6-620a-46f4-b2b1-38bd5d6e7cfc,75/0,2/54
2650,Democratic,-1.0,1.0,-1.0,0,51,74,0,0.0,1.0,-1.0,An Act To Establish The Board Of Canvassers For Certifying Election Results,An Act To Establish The Board<br>Of Canvassers For Certifying<br>Election Results,2021-06-09,130,43a4efc9-68c4-4afe-a4b8-713143aaa57f,74/0,0/51
2362,Democratic,-0.9625,0.9625,-0.9625,0,60,77,3,0.0,0.9625,-0.9625,"Resolution, Proposing An Amendment To The Constitution Of Maine To Specify The Qualifications Of Electors","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Specify The<br>Qualifications Of Electors",2021-03-11,130,2db7868e-0cfa-4314-a2dd-d5cd2bd2552b,77/3,0/60
2690,Democratic,-1.0,1.0,-1.0,0,13,22,0,0.0,1.0,-1.0,An Act To Remove Sales And Use Taxation On Monetary Metals,An Act To Remove Sales And Use<br>Taxation On Monetary Metals,2021-06-08,130,a12db9c1-8074-4450-8642-e64e4abe628d,22/0,0/13
2720,Democratic,-1.0,1.0,-1.0,0,11,20,0,0.0,1.0,-1.0,An Act To Increase Transparency Of And Lower Health Care Costs,An Act To Increase<br>Transparency Of And Lower<br>Health Care Costs,2021-06-09,130,a80645fe-1acb-400a-84e7-60f73474bb51,20/0,0/11
1984,Democratic,-0.9620253164556962,0.9620253164556962,-0.9620253164556962,0,55,76,3,0.0,0.9620253164556962,-0.9620253164556962,An Act To Ensure Municipal Compliance With Federal Immigration Laws,An Act To Ensure Municipal<br>Compliance With Federal<br>Immigration Laws,2021-06-02,130,0134af7b-dc83-4d4c-a78a-57ec9d5461ae,76/3,0/55
2166,Democratic,-0.9642857142857143,1.0,-0.9642857142857143,2,54,71,0,0.03571428571428571,1.0,-0.9642857142857143,An Act To Amend The Election Laws,An Act To Amend The Election<br>Laws,2022-03-31,130,f233a9cf-39b2-4e98-9ff6-29eb561a1691,71/0,2/54
2254,Democratic,-0.9702303346371144,0.9871794871794872,-0.9702303346371144,1,58,77,1,0.01694915254237288,0.9871794871794872,-0.9702303346371144,An Act To Let The Citizens Of The State Choose Their State Auditor,An Act To Let The Citizens Of<br>The State Choose Their State<br>Auditor,2021-06-15,130,a35fedd3-8a75-4bad-ba56-78a0fd4a2614,77/1,1/58
2256,Democratic,-0.9677339290146438,0.9873417721518988,-0.9677339290146438,1,50,78,1,0.0196078431372549,0.9873417721518988,-0.9677339290146438,An Act To Protect The Privacy Of Absentee Voters,An Act To Protect The Privacy<br>Of Absentee Voters,2021-06-02,130,dcc42779-1555-4307-b7c6-356b0205c1d2,78/1,1/50
2522,Democratic,-0.9686602870813397,0.9868421052631579,-0.9686602870813397,1,54,75,1,0.01818181818181818,0.9868421052631579,-0.9686602870813397,An Act To Establish A System Of Proportional Fines And To Repeal Certain Fees And Assessments,An Act To Establish A System<br>Of Proportional Fines And To<br>Repeal Certain Fees And<br>Assessments,2021-06-17,130,51b0cd24-b1df-47cc-bbd9-5f20dbc70b0c,75/1,1/54
2402,Democratic,-0.9625,0.9625,-0.9625,0,62,77,3,0.0,0.9625,-0.9625,An Act Regarding The Transportation Of Products In The Forest Products Industry,An Act Regarding The<br>Transportation Of Products In<br>The Forest Products Industry,2021-06-02,130,fc73b120-48c7-406e-8a45-9239a30bac61,77/3,0/62
