Vote key,Vote polarization,Democratic yes votes,Democratic no votes,Republican yes votes,Republican no votes,Title,Date,Session
465611af-eb3d-4b92-b3db-b63fab918c1d,-0.9304092134280814,76,1,3,50,"Resolve, To Implement Security Screenings In The State House And Capitol Area Offices",2021-06-14,130
fd123df8-5325-4f34-a1c7-c751f30bb8d7,-0.9310344827586208,54,4,0,54,An Act To Protect Employees' Exercise Of Workplace Rights,2022-05-09,130
22424c21-0bf5-49c7-9dba-b32f69c44e88,-0.935897435897436,73,5,0,61,"An Act To Exempt Substitutes, Coaches And Temporary Employees In The Education System From Paid Sick Leave Requirements",2021-05-19,130
830d2da9-c229-4b90-961f-795856e8d691,-0.937012987012987,76,1,3,57,"Joint Resolution Making Application To The Congress Of The United States Calling An Article V Constitutional Convention To Propose An Amendment To The United States Constitution To Impose Fiscal Restraints On The Federal Government, Limit The Power And Jurisdiction Of The Federal Government And Limit The Terms Of Office For Federal Government Officials And Members Of Congress",2021-05-19,130
727a9c71-9f7d-4742-83a3-2365b46286e6,-0.94,69,0,3,47,An Act To Make Comprehensive Substance Use Disorder Treatment Available To Maine's Incarcerated Population,2021-07-01,130
5226635f-09c1-4fff-9862-e77916df22f1,-0.94,74,0,3,47,An Act To Enact The Stop Guilt By Accusation Act,2021-06-09,130
093a278d-a916-4022-bc9a-59d1e98d9bb2,-0.9230769230769232,21,0,1,12,"An Act To Eliminate Insurance Rating Based On Age, Geographic Location Or Smoking History And To Reduce Rate Variability Due To Group Size",2021-06-17,130
0ca8321b-18f0-4bb4-9b31-1a6ef1fcc07b,-0.9230769230769232,72,6,0,58,An Act To Provide Dignity For Fetal Remains By Requiring Their Interment Or Cremation,2021-06-16,130
6d8edafb-46cb-4f6f-888c-96ffe956e281,-0.9230769230769232,21,0,1,12,An Act To Promote Minimum Wage Consistency,2021-06-02,130
9143ba80-0e38-444b-bf3d-28c769aa35ef,-0.9230769230769232,22,0,1,12,An Act To Require Consideration Of Climate And Equity Impacts By The Public Utilities Commission,2021-06-14,130
a66e6068-7b40-4d8c-b4b4-423a1bce5a72,-0.9230769230769232,72,6,0,55,An Act Regarding An Excise Tax On Water Extracted For Commercial Bottling,2021-06-15,130
cdedc207-58a5-48c9-94f8-ce88d9b96078,-0.9230769230769232,21,0,1,12,An Act To Enhance Tribal-State Collaboration In The Enforcement Of Child Support,2021-06-15,130
829ae318-af90-4caa-be17-96094f84da38,-0.9230769230769232,20,0,1,12,"Resolve, Regarding Legislative Review Of Portions Of Chapter 234: Lead Testing In School Drinking Water Rule, A Major Substantive Rule Of The Department Of Health And Human Services, Maine Center For Disease Control And Prevention",2021-06-03,130
6d927558-737a-4f51-9239-bfc44f46acb8,-0.9230769230769232,21,0,1,12,An Act To Provide For The Well-Being Of Companion Animals Upon The Dissolution Of Marriages,2021-06-03,130
302464c7-317f-4374-af10-7b6ead600601,-0.9230769230769232,22,0,1,12,An Act To Ensure Women Are Informed Of Abortion Pill Reversal,2021-06-17,130
bdca7d9b-8bdb-4122-aa02-b2c9b3ac9777,-0.9230769230769232,22,0,1,12,An Act To Require Certain Medical Providers To Administer Ultrasounds And Provide Information To Certain Pregnant Patients,2021-06-17,130
c125bbcd-7cec-49dd-8353-71af05256f4f,-0.75,20,0,3,9,"An Act To Include Within The Definitions Of ""Public Employee"" And ""Judicial Employee"" Those Who Have Been Employed For Less Than 6 Months",2022-04-07,130
8db9bf90-2eb3-457c-92d9-1c251d08ce0e,-0.75,22,0,3,9,An Act Regarding Emergency Guardianship,2021-06-07,130
149834f5-98ae-4ebc-b66b-8e3dca428412,-0.9615384615384616,69,0,2,50,An Act To Implement The Attorney General's Recommendations On Data Collection In Order To Eliminate Profiling In Maine,2021-07-01,130
88617680-32be-4475-8aa9-157b67ef43c6,0.0,22,0,12,0,"An Act To Strengthen Maine's Agriculture, Food And Forest Economy",2021-06-10,130
b632eb40-4873-4a45-8e85-6742e8ffda3d,0.0,21,0,12,0,An Act To Increase State Reimbursement To Municipalities For Revenue Lost Due To The Homestead Property Tax Exemption,2021-06-07,130
c81acf6b-7e4c-4ab2-ba73-c2e98e2ac86d,0.0,20,0,13,0,An Act To Review Strategies For Improving Utility Rate Affordability And To Provide Utility Relief,2022-04-12,130
c365afd5-8364-4385-bfc7-e1b4b2cda9fa,0.0,21,0,12,0,An Act To Allow A Customer With A Net Energy Billing Arrangement To Annually Donate Any Unused Kilowatt-Hour Credits,2021-06-10,130
51e557cc-ef11-4349-b901-c59e287dadca,0.0,22,0,12,0,An Act To Amend The Eligibility Criteria For Creditable Service In The Armed Forces Of The United States Under The State Retirement System,2021-05-19,130
05db63e2-d392-4790-8714-b626e11f6cd7,0.0,21,0,13,0,"An Act To Prevent Increased Heating Fuel, Natural Gas, Gasoline And Diesel Fuel Pricing In Maine By Prohibiting Adoption Of Rules Limiting Greenhouse Gas Emissions",2021-06-30,130
c3106545-3a1d-483f-9303-4271067bd15e,0.0,20,0,12,0,An Act To Ensure Support For Adults With Intellectual Disabilities Or Autism With High Behavioral Need,2022-04-05,130
ebd63bca-3820-421f-b2f5-a6905a7b9fd1,0.0,21,0,12,0,An Act To Prioritize The Prosecution Of Child Murder Cases,2022-03-29,130
d6fd2bea-962d-426e-9688-bc5e28da079c,0.0,22,0,12,0,An Act To Require Coverage For Female Firefighters Facing Reproductive System Cancer,2021-06-17,130
17e8118a-4414-4ef1-8822-31602cd07917,0.0,20,0,12,0,An Act To Restrict Access To Weapons Pursuant To Court Order In Cases Of Harassment,2022-04-07,130
838c1574-d0b1-40ed-a9e6-5e1deb33f3aa,0.0,20,0,13,0,An Act To Strengthen Protections Against Civil Asset Forfeiture,2021-06-17,130
fd3c751f-ba6d-4961-9a02-aca1d0957b25,0.1503496503496504,17,5,12,1,An Act To End The Maine Information And Analysis Center Program,2021-06-14,130
0cb52b49-d9c9-4ec4-9104-05f5a4ca093f,0.1363636363636363,19,3,12,0,An Act To Stabilize Property Taxes For Individuals 65 Years Of Age Or Older Who Own A Homestead For At Least 10 Years,2021-06-10,130
fe8ef7f5-01ea-4b73-944e-c835af2fbdb5,0.0909090909090909,20,2,13,0,An Act To Invest In Maine's Roads And Bridges,2021-06-16,130
2174e899-eb90-4054-8223-c2a65948caa3,0.0909090909090909,20,2,12,0,"An Act To Amend The Laws Banning Polystyrene Foam To Exclude Packaging For Meat, Poultry, Fish, Seafood And Eggs",2021-06-10,130
ed277c87-c230-47ff-ab42-c5865311ebb6,0.0909090909090909,20,2,13,0,"An Act To Reauthorize A 3 Percent Tax On Income Over $200,000 To Lift All Maine Workers Out Of Poverty",2021-06-17,130
835adecd-481a-4b80-be82-f4b0386fdb11,0.0779220779220779,71,6,52,0,An Act To Reduce Property Taxes For Maine Residents,2021-06-10,130
611e2768-6cef-413f-a39f-5abd1de68934,0.0434889434889435,21,53,18,37,"An Act To Reorganize The Provision Of Services For Infants, Toddlers And Children With Disabilities From Birth To 6 Years Of Age And Extend The Age Of Eligibility Under The Federal Individuals With Disabilities Education Act To 22 Years Of Age",2022-04-19,130
7b8d41d0-4279-45e4-bbcf-76f72b4c4571,0.0151515151515151,7,15,4,8,An Act To Create Greater Accountability In The Office Of County Sheriff,2021-06-09,130
cdcae19c-cb17-4c6e-b1d0-a781b03f9a98,0.0,20,0,12,0,An Act To Improve The Child And Family Court Process,2022-04-07,130
68927aed-3516-428d-996d-9250a6ca741f,0.0,18,0,12,0,An Act To Maintain The Current Level Of Education Funding,2022-04-11,130
8b16fd2d-e609-4b0f-a8b3-ecf077e45cfb,0.0,20,0,12,0,An Act Relating To Perfluoroalkyl And Polyfluoroalkyl Substances Contamination In The State,2022-04-07,130
07f89846-9e74-4cb4-9420-8939f0370d75,0.0,20,0,12,0,An Act To Implement The Recommendations Of The Motor Vehicle Inspection Working Group,2022-04-07,130
438551ff-8a3d-4248-a5df-c8c063dde35e,0.0,21,0,12,0,An Act To Fund And Support The Veterans Homes In Caribou And Machias And Require Legislative Approval For The Establishment And Closure Of Veterans Homes,2022-03-31,130
43320fd0-6259-42a0-b84b-9effb7e74184,0.0,21,0,13,0,An Act To Create The Insulin Safety Net Program,2021-06-15,130
54db35a9-bfb0-433e-a2b3-4dc91fbd58ce,0.0,22,0,12,0,An Act To Support Farms And Address Food Insecurity,2021-06-10,130
a2c65d0c-2dda-47fd-8017-8628d388f661,0.0,19,0,12,0,"Resolve, Regarding Legislative Review Of Portions Of Chapter 283: Newborn Bloodspot Screening Rule, Section 14, A Major Substantive Rule Of The Department Of Health And Human Services, Maine Center For Disease Control And Prevention",2022-02-16,130
dd57fe15-9c69-4f02-8c3e-b8747f0cfb45,0.0,69,0,57,0,An Act To Build A Child Care System By Recruiting And Retaining Maine's Early Childhood Educators Workforce,2022-03-31,130
3fb5bbe4-5d6b-45a4-b320-da48c9b0c1d1,0.0,21,0,13,0,An Act To Create A Small Nonprofit Raffle Operator License,2022-04-18,130
efa105d7-a90f-4b7c-b70f-b2cabefa6938,0.0,21,0,12,0,An Act To Update Certain Water Quality Standards And To Reclassify Certain Waters Of The State,2022-03-29,130
11a9c67d-04f2-4bb6-ac31-a9fb03c2d8bb,0.0,20,0,12,0,An Act To Require Certain Veterans' Organizations To Be Billed For Electricity Usage At The Same Rate As Residential Customers,2021-06-08,130
022aa192-9f16-4d6b-8f13-fbffd7d77e59,0.0,21,0,12,0,An Act To Make Interfering With An Election Official A Class C Crime,2022-03-31,130
67ab1519-5d91-4a04-9302-0381762da860,0.0,71,0,56,0,An Act To Address Staffing Shortages In Critical Public Safety Jobs Through Economic Incentives,2022-03-31,130
e6662c47-e463-49c5-ad82-066bb82ba3f2,0.0,73,0,57,0,"Resolve, Regarding Legislative Review Of Portions Of Chapter 132:  Learning Results:  Parameters For Essential Instruction, A Major Substantive Rule Of The Department Of Education",2022-03-24,130
5c4a1c65-7518-4099-8e5f-08d4cda702d6,0.0,18,0,12,0,An Act To Ensure Access To Prescription Contraceptives,2022-04-11,130
56a4f178-bd53-413a-903c-955fa799aa13,0.0,22,0,12,0,An Act To Enhance The Connectmaine Authority's Capacity To Provide World-Class Internet,2021-06-14,130
85ae3721-916a-4c99-b42d-df16466e7606,0.0,20,0,13,0,An Act To Change Maine's Tax Laws,2022-04-12,130
24d620ce-a9d6-4945-9d1c-1cb039cc393b,0.0,18,0,13,0,"Resolve, Regarding Legislative Review Of Portions Of Chapter 120: Release Of Data To The Public, A Major Substantive Rule Of The Maine Health Data Organization",2022-03-09,130
9b128312-ee9c-42d8-beb3-f5f591511e99,0.0,72,0,55,0,An Act To Implement The Recommendations Of The Secretary Of State Regarding Notarial Acts,2022-04-19,130
e5ae6d9a-14af-4080-8bc0-57891be43dff,0.0,18,0,12,0,An Act To Reduce Prescription Drug Costs By Using International Pricing,2022-04-11,130
c13dfa3f-aa33-4503-96bf-6d2a854c2025,0.0,21,0,13,0,An Act To Improve The Provision Of Indigent Legal Services,2021-06-17,130
ed4ab542-706a-40a7-8f70-45f59369dbd0,0.1666666666666666,15,3,12,0,An Act To Make Certain Traffic Infractions Secondary Offenses,2022-04-11,130
3316768b-1f7a-4006-bc74-fd55fa8bf41e,0.1898913556920169,39,34,42,16,An Act Regarding Taxation Of Energy Storage Facilities And Equipment,2022-04-18,130
24c3cea2-4dea-42e7-aec6-8c2845cc82e4,0.9148148148148147,5,70,53,1,An Act To Provide Campground Owners Limited Civil Liability From The Inherent Risks Of Camping,2021-06-17,130
6fbdde32-bf68-4ff2-a239-fdb56945d968,0.9078947368421052,7,69,59,0,An Act To Clarify The Law Enforcement Powers Of The Bureau Of Parks And Lands,2021-06-14,130
c8a62942-af2c-4626-b8c1-de3a01341a25,0.9004329004329004,4,73,60,3,An Act To Integrate African American Studies Into American History Education,2021-06-08,130
8b1ac9ac-07da-4e78-801d-433a6fe48e3d,0.8831168831168831,9,68,50,0,An Act To End At-Will Employment,2021-06-14,130
5831d02b-f7f5-4452-bf7c-4032d465aba1,0.8712121212121212,1,21,11,1,An Act To Remove Barriers To Accessory Dwelling Units And Allow Accessory Dwelling Units Where Single-Family Houses Are Allowed,2021-06-17,130
4689e193-2459-4fa9-9f6f-1aaa692c911a,0.8636363636363636,3,19,12,0,Joint Resolution To Terminate The State Of Emergency Proclaimed By The Governor,2021-03-11,130
5c11d786-cd40-4734-b58f-d1ac922d9bf4,0.858974358974359,11,67,59,0,"Resolution, Proposing An Amendment To The Constitution Of Maine To Require The Popular Election Of Maine Constitutional Officers",2021-06-15,130
709bcc57-e61a-4e82-9eab-15b37972797f,0.8461538461538461,0,21,11,2,An Act To Restore To The Penobscot Nation And Passamaquoddy Tribe The Authority To Exercise Jurisdiction Under The Federal Tribal Law And Order Act Of 2010,2022-04-19,130
73c75b99-3614-4cf7-af5d-80c91525d4c2,0.9487179487179488,4,74,60,0,"Resolve, Directing The Maine Public Employees Retirement System To Convene A Working Group To Investigate Public Pension Options",2021-06-08,130
a9bc29fb-f036-4d03-a041-2872415c6726,0.9523809523809524,1,20,13,0,An Act To Reclassify Certain Offenses Under The Inland Fisheries And Wildlife Laws And Motor Vehicle Laws And Increase The Efficiency Of The Criminal Justice System,2022-04-18,130
3d38bbe7-45ae-4a69-aec3-18bb30acc4b0,0.9577343917614246,2,77,58,1,An Act To Require Instruction On The History Of Genocide And The Holocaust,2021-06-15,130
6fb779dc-2137-4017-a941-ef8031b391ce,1.0,0,69,52,0,An Act To Establish Limits On The Number Of Hours Worked By And Workloads Of Child Protective Services Caseworkers In The Department Of Health And Human Services,2022-04-13,130
45700f30-565f-4bd7-af33-0f3791f266b6,1.0,0,20,13,0,An Act To Establish The Trust For A Healthy Maine,2022-04-12,130
550b004f-df23-4bc2-865c-182da38ef8ee,0.9827586206896552,0,78,57,1,"Resolve, To Facilitate The Modernization And Streamlining Of The Utility Pole Attachment Process",2021-06-16,130
e6cb04d1-5d21-4950-b975-676e00e59109,0.971626984126984,1,79,62,1,Joint Resolution Terminating The State Of Emergency Proclaimed By The Governor,2021-03-10,130
c29b4f01-0a4c-4ea7-ab75-ad2d775c8fd9,0.9691599539700806,1,78,54,1,An Act Regarding The Review Of Law Enforcement Use Of Deadly Force,2021-06-15,130
ac542fbc-767a-4587-95b2-23a1e921b599,0.9605263157894736,3,73,57,0,An Act To Protect The Firearm Use And Possession Rights Of Maine Citizens During An Emergency,2021-06-15,130
59d0bbee-61c5-4b22-8654-f94cf8b9e8d8,0.9605263157894736,3,73,59,0,An Act To Ensure Parents' Access To Their Minor And Adult Children With Special Needs,2021-06-30,130
bf0d361d-b943-4806-9cd5-1983f274f906,0.9577343917614246,2,77,58,1,An Act To Prevent Homelessness By Establishing An Eviction Mediation Program,2021-06-15,130
890679cc-c8bd-4d16-8500-c6f6bc96d4aa,0.8421052631578947,3,16,11,0,An Act To Establish Separate Prosecutorial Districts In Downeast Maine,2022-02-10,130
8fd1aa1a-b6c8-4ec8-b767-3b493b106376,0.8181818181818181,4,18,13,0,An Act To Create The Small Business Capital Savings Account Program,2021-06-14,130
661cb15d-2ade-4443-98f7-9689bb62eb3e,0.4762308998302207,30,46,54,8,"An Act Making Unified Appropriations And Allocations For The Expenditures Of State Government, General Fund And Other Funds And Changing Certain Provisions Of The Law Necessary To The Proper Operations Of State Government For The Fiscal Years Ending June 30, 2021, June 30, 2022 And June 30, 2023",2021-06-30,130
75736ce0-b292-42ea-902a-1685472219db,0.4761904761904761,11,10,13,0,"An Act To Ensure That Municipalities And Multimunicipal Regions Of Every Size And Capacity Have Guidance On Climate Adaptation And Resilience Strategies For Policy, Implementation And Investment Decision Support",2022-04-14,130
862417ea-e168-4610-a6bf-9249013ee9fd,0.4545454545454546,12,10,13,0,An Act To Allow Municipalities To Prohibit Firearms At Voting Places,2021-06-14,130
ad5c93fa-f725-499f-926a-8fc96b2bbc9a,0.4499999999999999,11,9,12,0,"An Act To Incorporate Respectful Language Into The Maine Revised Statutes, Titles 22, 25 And 34-A",2022-04-15,130
6f5962a2-4f55-4d0f-837e-4800103862db,0.4499999999999999,11,9,12,0,An Act To Amend The Laws Governing The Issuance Of Bonds,2022-04-05,130
84b22051-0c36-48fc-a08e-b9caed844d32,0.368421052631579,12,7,12,0,An Act To Improve The Safety Of Prisoners And Jail Staff By Limiting Work Hours Of Jail Employees,2022-04-12,130
7747be44-ec53-4b79-ae45-fad843556601,0.3181818181818182,15,7,13,0,An Act Regarding Background Checks For The Sale Of Firearms,2021-06-14,130
933ad629-b6c8-4881-b4a9-7675c5b0fad8,0.3006993006993007,12,10,11,2,An Act To Regulate Sports Betting,2021-06-17,130
76356719-c012-4e5d-8e24-e2efc978daab,0.3002735978112174,46,22,42,1,An Act To Expand Maine's Clean Energy Economy,2022-04-25,130
d5ff7734-21b4-4322-a6fb-335b63bbb494,0.2857142857142857,15,6,13,0,An Act To Amend Maine's Harness Racing Laws Regarding Race Dates And Pari-Mutuel Pools,2021-06-30,130
5f8f550c-f665-4431-acb3-9a4e8a917110,0.5063291139240507,39,40,63,0,An Act Concerning Marina-Based Restaurants In The Shoreland Zone,2021-06-07,130
818c6f83-43ee-439b-88bb-0fafea29321f,0.7727272727272727,5,17,13,0,An Act To Clarify The Maine Food Sovereignty Act,2021-06-08,130
fdf0bb3f-9cb4-43dd-8757-8bb44bb2cbea,0.7509157509157509,2,19,11,2,"Resolution, Proposing An Amendment To The Constitution Of Maine Regarding Early Voting",2021-07-19,130
27451c04-8fb8-43d3-b2eb-f62548289e35,0.75,5,15,13,0,An Act To Prohibit Solitary Confinement In Maine's Corrections System,2022-04-15,130
3b8824c1-6385-43a8-ae90-b7264df28ac8,0.7326007326007327,4,17,12,1,An Act To Require That Private Schools That Enroll 60 Percent Or More Publicly Funded Students Meet Certain Requirements,2021-06-16,130
b93c9388-ef45-47e7-8051-54a444c20b5e,0.7100840336134453,10,58,42,7,"Joint Resolution, Expressing The Sense Of The Legislature Regarding The Use Of Public Land Leased By The State",2021-07-19,130
10a46b0d-091a-4d48-a5a9-eed4f43d5b22,0.7012987012987013,23,54,61,0,"An Act To Amend The Definition Of ""Machine Gun"" To Include Bump Stock Devices",2021-06-08,130
ec0ce18c-c5dc-47d9-871b-7b2e8cdc9d55,0.6363636363636364,8,14,13,0,"Resolution, Proposing An Amendment To The Constitution Of Maine To Prohibit The Consideration Of A People's Veto At A Presidential Primary",2021-06-08,130
4d0babbf-0071-44b5-a8f9-aff74b5e6b7a,0.6263736263736264,3,18,10,3,An Act To Maintain A Comprehensive Substance Use Disorder Treatment Program For Maine's Incarcerated Population,2022-04-19,130
7f0cb81a-c682-44cb-88b7-3fad0f62f1fa,0.5897435897435898,32,46,56,0,An Act To Provide Greater Access To Treatment For Serious Mental Illness By Prohibiting An Insurance Carrier From Requiring Prior Authorization Or Step Therapy Protocol,2021-06-16,130
